prot_2972	Q5R7E4	0.212	391	299	0	6	386	24	414	7.240E-06	46
prot_2972	Q86VL8	0.210	413	300	0	6	386	24	436	1.671E-05	45
prot_2388	P26760	0.348	484	313	0	127	610	226	706	3.277E-73	258
prot_2388	P55122	0.344	483	314	0	127	609	227	706	4.443E-73	258
prot_2388	Q9RCG7	0.350	485	313	0	127	611	230	711	8.166E-73	257
prot_2388	Q04473	0.350	484	312	0	127	610	230	710	9.306E-72	254
prot_2388	P08716	0.339	484	317	0	127	610	226	706	1.434E-70	250
prot_2388	P23702	0.331	483	320	0	127	609	226	705	1.201E-69	248
prot_2388	Q6Q876	0.306	496	338	0	124	611	133	628	2.716E-62	226
prot_2388	Q2EHL8	0.334	218	142	0	374	587	4	221	1.256E-21	98
prot_2388	P13569	0.250	258	190	0	347	604	1186	1439	8.903E-21	96
prot_2388	Q64343	0.296	224	153	0	374	591	77	300	2.374E-18	88
prot_2388	P45844	0.296	224	153	0	374	591	77	300	2.374E-18	88
prot_2388	A0A3G9H9H1	0.272	385	269	0	235	605	448	832	4.148E-18	87
prot_2388	O34338	0.297	201	138	0	374	574	4	201	1.443E-15	79
prot_10555	Q2G2U1	0.306	253	173	0	111	360	92	344	6.278E-21	94
prot_10555	Q840P7	0.306	253	173	0	111	360	92	344	6.278E-21	94
prot_12186	P0C078	1.000	95	0	0	1	95	1	95	1.027E-56	187
prot_12186	P0C077	1.000	95	0	0	1	95	1	95	1.027E-56	187
prot_12186	Q60228	0.553	94	42	0	1	94	1	94	8.832E-30	109
prot_6258	Q90593	0.510	613	294	0	1	601	25	637	7.445E-180	572
prot_6258	P11021	0.510	613	294	0	1	601	27	639	1.018E-179	572
prot_6258	P20029	0.510	613	294	0	1	601	28	640	1.018E-179	572
prot_6258	Q0VCX2	0.508	613	295	0	1	601	28	640	1.392E-179	571
prot_6258	P06761	0.510	613	294	0	1	601	27	639	1.903E-179	571
prot_20072	P26949	0.350	830	536	0	15	844	4	829	2.018E-145	481
prot_16473	O34338	0.276	194	127	0	18	194	16	209	4.812E-14	69
prot_16473	P13569	0.287	186	128	0	20	200	440	625	1.351E-12	65
prot_16473	Q04473	0.221	237	166	0	2	215	472	708	4.115E-10	57
prot_16473	Q9RCG7	0.212	221	154	0	20	215	488	708	3.331E-09	55
prot_16473	P55122	0.217	197	139	0	19	197	484	680	8.140E-09	53
prot_16473	P26760	0.247	221	147	0	20	215	484	704	1.475E-08	53
prot_16473	P08716	0.243	196	134	0	20	197	484	679	4.833E-08	51
prot_16473	P23702	0.225	237	165	0	2	215	468	704	8.738E-08	50
prot_16473	Q2EHL8	0.243	199	135	0	1	179	3	201	3.826E-07	48
prot_16473	Q64343	0.450	40	21	0	14	53	94	133	2.322E-05	43
prot_16473	P45844	0.450	40	21	0	14	53	94	133	2.322E-05	43
prot_17559	P0DUE7	0.222	186	143	0	54	238	49	234	1.719E-04	40
prot_15112	Q2G140	0.246	417	310	0	17	433	15	426	3.027E-21	96
prot_15112	Q9SFB0	0.265	147	98	0	109	243	178	324	4.043E-05	44
prot_7062	P16154	0.260	501	315	0	57	483	2202	2702	1.022E-37	150
prot_7062	T0D3N5	0.276	429	293	0	57	485	1844	2249	2.039E-29	124
prot_7062	Q46342	0.276	429	293	0	57	485	1844	2249	3.590E-29	123
prot_7062	P0DUB4	0.273	429	294	0	57	485	1844	2249	8.380E-29	122
prot_7062	Q9EXR0	0.261	449	331	0	37	485	1804	2252	3.910E-25	110
prot_7062	P18177	0.250	434	293	0	44	477	1810	2200	1.409E-22	102
prot_5206	P96593	0.335	396	261	0	20	415	30	422	9.698E-59	209
prot_17008	P37093	0.355	270	174	0	3	272	127	396	3.931E-38	145
prot_17008	P29480	0.245	290	204	0	2	272	89	378	4.719E-20	91
prot_11205	P79483	0.894	266	28	0	1	266	1	266	6.584E-161	497
prot_11290	P08716	0.318	512	346	0	73	580	194	705	4.629E-72	254
prot_11290	P23702	0.322	512	344	0	73	580	194	705	1.798E-70	249
prot_11290	P26760	0.306	512	352	0	73	580	194	705	4.485E-70	248
prot_11290	P55122	0.308	512	351	0	73	580	195	706	7.925E-68	241
prot_11290	Q9RCG7	0.303	505	349	0	73	573	198	702	4.116E-66	236
prot_11290	Q04473	0.305	505	348	0	73	573	198	702	1.023E-65	235
prot_11290	Q6Q876	0.304	497	343	0	91	584	134	630	1.856E-60	219
prot_11290	P13569	0.234	579	421	0	25	575	861	1439	4.586E-27	116
prot_11290	A0A3G9H9H1	0.248	315	227	0	274	576	518	832	2.442E-20	94
prot_11290	O34338	0.327	208	138	0	345	552	4	209	3.513E-17	84
prot_11290	Q80W57	0.271	232	163	0	355	579	57	288	6.535E-14	73
prot_11290	Q7TMS5	0.267	232	164	0	355	579	57	288	8.633E-14	73
prot_11290	Q5MB13	0.270	230	162	0	357	579	60	289	1.507E-13	72
prot_11290	Q8MIB3	0.291	232	159	0	355	579	58	289	1.990E-13	72
prot_11290	Q2EHL8	0.253	200	148	0	360	558	22	221	2.629E-13	71
prot_11290	Q4GZT4	0.271	261	177	0	328	571	17	277	3.473E-13	71
prot_11290	Q9UNQ0	0.277	230	161	0	357	579	60	289	3.473E-13	71
prot_11290	Q64343	0.251	210	155	0	358	567	98	305	3.217E-12	68
prot_11290	P45844	0.264	204	148	0	358	561	98	299	4.249E-12	67
prot_16269	Q7VSX7	1.000	61	0	0	1	61	1	61	8.491E-38	130
prot_16269	Q7W2U1	1.000	61	0	0	1	61	1	61	8.491E-38	130
prot_16269	Q7WDT9	0.983	61	1	0	1	61	1	61	3.016E-37	129
prot_2334	P0CE47	0.297	237	150	0	498	711	7	243	1.354E-12	70
prot_2334	P09604	0.305	155	88	0	509	636	26	180	1.332E-09	60
prot_2334	Q874B9	0.294	153	85	0	507	628	22	174	1.208E-08	57
prot_2334	P32324	0.300	153	85	0	507	628	22	174	1.208E-08	57
prot_2334	P09445	0.269	141	80	0	507	616	22	162	3.296E-07	52
prot_2334	P13639	0.269	141	80	0	507	616	22	162	3.296E-07	52
prot_13576	P0AER5	0.320	206	135	0	21	220	17	222	4.141E-23	96
prot_13576	P0AER3	0.258	212	148	0	22	222	27	238	8.263E-14	69
prot_16550	O32591	0.308	520	304	0	37	556	68	508	1.193E-39	160
prot_16550	Q7BSW5	0.308	520	304	0	37	556	68	508	1.193E-39	160
prot_16550	O68900	0.274	564	356	0	3	566	31	521	4.719E-39	158
prot_16550	Q9EZE7	0.277	527	322	0	25	551	54	499	6.213E-39	158
prot_16550	Q8FDW4	0.230	995	731	0	3	997	31	980	4.900E-34	142
prot_10749	Q2EHL8	0.213	351	260	0	385	716	237	587	1.645E-06	49
prot_9859	Q47149	0.404	88	51	0	14	101	6	92	5.438E-17	73
prot_9859	A0A140NAP5	0.404	88	51	0	14	101	6	92	1.406E-16	72
prot_9859	P44041	0.344	89	54	0	14	97	9	97	1.959E-09	51
prot_17168	Q0VZ70	0.269	1148	827	0	135	1282	2044	3175	3.607E-66	247
prot_17168	Q52400	0.336	549	359	0	554	1095	23	571	3.703E-60	228
prot_17168	C9K7C1	0.297	627	412	0	543	1129	268	894	1.471E-50	196
prot_17168	C9K7B5	0.312	604	392	0	558	1128	277	880	4.776E-45	178
prot_17168	D1FVF0	0.333	439	283	0	549	974	1558	1996	9.916E-44	173
prot_17168	J5JV76	0.331	439	284	0	549	974	1558	1996	9.916E-44	173
prot_17168	Q01886	0.276	633	422	0	549	1132	1818	2450	2.267E-43	172
prot_17168	A0A125SUR3	0.280	595	405	0	543	1106	446	1040	3.240E-41	165
prot_17168	Q6Q883	0.234	1084	814	0	17	1100	549	1612	3.240E-41	165
prot_17168	G4N137	0.297	486	338	0	561	1042	610	1095	3.797E-37	152
prot_17168	O93800	0.269	368	260	0	693	1049	205	572	8.815E-18	88
prot_17168	Q96VB5	0.261	365	261	0	693	1046	205	569	2.841E-15	79
prot_17168	A0A3G9H9I5	0.242	369	265	0	693	1042	194	562	3.376E-14	76
prot_16331	P23476	1.000	430	0	0	1	430	1	430	1.038E-281	855
prot_6104	P0ABK5	0.561	314	136	0	1	310	1	314	3.268E-105	339
prot_12226	Q2G2G2	0.300	100	69	0	827	926	4	102	4.059E-07	52
prot_12226	Q840P8	0.300	100	69	0	827	926	4	102	4.059E-07	52
prot_12253	Q9EZE7	0.471	1041	524	0	30	1070	315	1305	1.270E-268	851
prot_12253	O68900	0.436	1046	549	0	25	1070	321	1295	3.421E-233	747
prot_12253	Q8FDW4	0.417	1041	566	0	30	1070	324	1295	3.621E-231	741
prot_12253	Q7BSW5	0.439	1019	536	0	52	1070	345	1300	1.255E-230	740
prot_12253	O32591	0.438	1019	537	0	52	1070	345	1300	1.105E-229	737
prot_2414	Q7M0V7	0.549	51	18	0	186	236	2	42	2.528E-08	54
prot_6760	Q54316	0.467	721	356	0	121	841	141	808	2.961E-197	632
prot_6760	B8GX14	0.236	303	194	0	557	811	71	373	4.611E-04	42
prot_5202	A8GG79	0.270	74	49	0	285	352	277	350	3.285E-04	41
prot_28035	Q46863	0.265	492	361	0	49	540	40	531	2.779E-39	154
prot_89	O06662	0.477	132	68	0	17	148	2	132	9.438E-39	138
prot_89	Q8ZM86	0.473	131	68	0	17	147	2	131	1.294E-38	138
prot_89	Q4UNB2	0.446	132	72	0	17	147	1	132	1.368E-32	121
prot_89	P71363	0.442	131	72	0	17	147	2	131	1.875E-32	120
prot_89	Q4QLW0	0.442	131	72	0	17	147	2	131	1.875E-32	120
prot_89	Q4QNL7	0.393	132	79	0	17	147	1	132	7.705E-24	95
prot_89	E4QWH2	0.393	132	79	0	17	147	1	132	7.705E-24	95
prot_89	Q57122	0.386	132	80	0	17	147	1	132	2.710E-23	94
prot_89	Q1RHR2	0.290	128	89	0	17	144	1	127	4.185E-08	49
prot_20377	C7BKP9	0.655	180	62	0	134	313	2465	2644	5.738E-76	255
prot_9101	Q9RCG7	0.292	594	398	0	40	633	149	711	1.565E-61	224
prot_9101	Q04473	0.293	592	396	0	40	631	149	709	2.318E-60	220
prot_9101	P55122	0.283	594	402	0	40	633	146	707	5.687E-60	219
prot_9101	P08716	0.288	597	400	0	40	636	145	707	3.419E-59	217
prot_9101	P26760	0.280	597	405	0	40	636	145	707	2.765E-58	214
prot_9101	P23702	0.274	592	407	0	40	631	145	705	7.940E-56	207
prot_9101	Q6Q876	0.282	553	366	0	81	633	752	1262	4.458E-45	173
prot_9101	P13569	0.320	235	145	0	386	620	423	636	7.726E-26	112
prot_9101	A0A3G9H9H1	0.290	233	159	0	395	627	608	832	1.208E-19	92
prot_9101	O34338	0.308	207	136	0	389	595	4	200	1.820E-17	85
prot_9101	Q2EHL8	0.273	220	157	0	389	608	4	220	7.318E-17	83
prot_9101	Q80W57	0.305	254	175	0	366	619	22	274	7.318E-17	83
prot_9101	Q7TMS5	0.309	217	148	0	403	619	60	274	2.720E-15	78
prot_9101	Q8MIB3	0.294	227	156	0	403	629	61	282	6.263E-15	77
prot_9101	Q9UNQ0	0.294	225	157	0	403	626	61	285	8.270E-15	76
prot_9101	Q4GZT4	0.288	228	158	0	403	630	60	282	1.442E-14	76
prot_9101	Q5MB13	0.292	225	158	0	403	626	61	285	1.331E-13	72
prot_16588	P74856	0.403	696	392	0	7	702	13	669	2.513E-149	486
prot_16616	Q05909	0.279	207	145	0	244	450	904	1105	4.726E-07	50
prot_28321	P0AER5	0.293	208	141	0	296	495	15	222	3.723E-20	93
prot_16871	P26949	0.324	838	552	0	42	879	1	817	4.049E-136	455
prot_16900	P26926	0.446	196	106	0	48	239	35	230	1.487E-50	177
prot_13617	B8GX14	0.635	403	145	0	27	429	15	413	2.738E-164	517
prot_13617	Q54316	0.255	312	202	0	84	395	513	784	1.202E-13	72
prot_13617	P0AAI3	0.333	114	70	0	94	207	154	259	7.822E-07	49
prot_6327	Q48R29	0.287	397	263	0	16	385	2	398	6.869E-37	149
prot_6327	P68885	0.287	397	263	0	16	385	2	398	1.586E-36	148
prot_6327	Q5X9P3	0.287	397	263	0	16	385	2	398	1.586E-36	148
prot_6327	P0DD38	0.287	397	263	0	16	385	2	398	1.586E-36	148
prot_6327	P0DD39	0.287	397	263	0	16	385	2	398	1.586E-36	148
prot_6327	P0C0J0	0.287	397	263	0	16	385	2	398	1.586E-36	148
prot_6327	P0C0J1	0.287	397	263	0	16	385	2	398	2.096E-36	148
prot_7917	P40114	0.299	650	448	0	74	713	20	669	2.344E-63	232
prot_12784	Q2G2U1	0.288	232	161	0	676	907	118	344	2.648E-15	79
prot_12784	Q840P7	0.288	232	161	0	676	907	118	344	2.648E-15	79
prot_12784	Q2G2G2	0.247	117	81	0	962	1078	4	112	9.835E-06	48
prot_12784	Q840P8	0.247	117	81	0	962	1078	4	112	9.835E-06	48
prot_7618	P26831	0.251	126	91	0	1232	1354	821	946	1.854E-06	50
prot_19736	F8S0Z7	0.271	520	356	0	24	512	43	562	5.439E-41	158
prot_19736	W8EFS0	0.259	378	261	0	159	511	4	381	2.232E-19	91
prot_9490	O07940	0.257	370	273	0	47	414	27	396	1.329E-20	94
prot_1789	Q4L7V3	0.430	85	48	0	98	182	29	113	1.875E-14	70
prot_1789	Q49Z22	0.430	85	48	0	98	182	29	113	8.718E-14	68
prot_1789	Q8CRQ1	0.423	84	48	0	98	181	29	112	7.462E-13	65
prot_1789	Q5HME7	0.423	84	48	0	98	181	29	112	7.462E-13	65
prot_1789	Q2YUI5	0.423	84	48	0	98	181	29	112	1.870E-12	64
prot_1789	Q2FF56	0.423	84	48	0	98	181	29	112	1.870E-12	64
prot_1789	A6QIR4	0.423	84	48	0	98	181	29	112	1.870E-12	64
prot_1789	Q2FWI8	0.423	84	48	0	98	181	29	112	1.870E-12	64
prot_1789	A7X4P5	0.423	84	48	0	98	181	29	112	1.870E-12	64
prot_1789	Q7A4G9	0.423	84	48	0	98	181	29	112	1.870E-12	64
prot_1789	Q6G7P1	0.423	84	48	0	98	181	29	112	1.870E-12	64
prot_1789	Q7A0D7	0.423	84	48	0	98	181	29	112	1.870E-12	64
prot_1789	Q7A2N3	0.423	84	48	0	98	181	29	112	1.870E-12	64
prot_1789	Q5HED3	0.423	84	48	0	98	181	29	112	1.870E-12	64
prot_1789	Q6GF05	0.423	84	48	0	98	181	29	112	1.870E-12	64
prot_1789	Q9F7V5	0.423	84	48	0	98	181	29	112	2.539E-12	63
prot_1789	P96622	0.388	84	51	0	98	181	30	113	2.920E-11	60
prot_26816	Q54316	0.417	648	331	0	125	692	151	798	6.264E-145	473
prot_26816	P0A9M0	0.251	232	161	0	459	690	351	566	1.229E-04	43
prot_26816	P0A9M1	0.251	232	161	0	459	690	351	566	1.229E-04	43
prot_26816	Q32JJ5	0.251	232	161	0	459	690	351	566	1.229E-04	43
prot_2195	Q54316	0.433	876	452	0	6	881	8	806	3.443E-206	661
prot_2195	B8GX14	0.256	303	211	0	580	864	82	384	4.556E-09	58
prot_16554	Q7CGD8	0.213	390	303	0	110	499	117	502	4.552E-10	61
prot_4045	Q46863	0.298	182	124	0	60	241	41	217	3.734E-16	80
prot_871	Q48R29	0.282	320	215	0	82	381	78	397	4.633E-30	126
prot_871	P68885	0.282	320	215	0	82	381	78	397	8.108E-30	126
prot_871	Q5X9P3	0.282	320	215	0	82	381	78	397	8.108E-30	126
prot_871	P0DD38	0.282	320	215	0	82	381	78	397	8.108E-30	126
prot_871	P0DD39	0.282	320	215	0	82	381	78	397	8.108E-30	126
prot_871	P0C0J0	0.282	320	215	0	82	381	78	397	8.108E-30	126
prot_871	P0C0J1	0.282	320	215	0	82	381	78	397	1.877E-29	124
prot_14699	P69786	0.372	485	292	0	8	492	9	474	1.173E-76	264
prot_28628	O44408	0.398	352	200	0	17	349	30	381	1.364E-74	253
prot_28628	Q9NYL2	0.303	198	132	0	32	229	23	212	1.642E-15	77
prot_28628	G5EDF7	0.260	213	152	0	31	237	56	268	1.563E-11	64
prot_28628	Q78EA7	0.280	201	133	0	31	216	240	440	2.078E-11	64
prot_28628	Q90669	0.255	206	142	0	34	225	201	406	8.307E-10	59
prot_28628	P27039	0.266	206	140	0	34	225	202	407	8.307E-10	59
prot_28628	Q28560	0.255	206	142	0	34	225	201	406	1.942E-09	57
prot_28628	P27037	0.255	206	142	0	34	225	201	406	2.576E-09	57
prot_28628	P27038	0.255	206	142	0	34	225	201	406	2.576E-09	57
prot_28628	Q28043	0.255	206	142	0	34	225	201	406	2.576E-09	57
prot_28628	P38444	0.255	206	142	0	34	225	201	406	2.576E-09	57
prot_28628	P27041	0.250	207	143	0	34	225	198	404	1.404E-08	55
prot_28628	Q95126	0.250	168	110	0	71	218	231	398	1.404E-08	55
prot_28628	Q66T47	0.244	168	111	0	71	218	231	398	1.861E-08	54
prot_28628	Q90670	0.244	168	111	0	71	218	231	398	1.861E-08	54
prot_28628	Q13705	0.244	168	111	0	71	218	231	398	2.468E-08	54
prot_28628	P27040	0.244	168	111	0	71	218	255	422	2.468E-08	54
prot_28628	P38445	0.238	169	112	0	71	218	231	399	4.134E-07	50
prot_28628	O86560	0.288	84	57	0	140	220	665	748	8.102E-04	39
prot_17052	P26760	0.301	480	332	0	72	551	217	692	4.108E-39	154
prot_17052	P08716	0.299	493	343	0	72	564	217	706	5.502E-39	153
prot_17052	Q9RCG7	0.367	294	182	0	268	556	409	702	7.369E-39	153
prot_17052	P55122	0.342	287	186	0	268	550	406	692	5.829E-37	147
prot_17052	Q04473	0.305	479	329	0	72	550	221	695	1.864E-36	145
prot_17052	P23702	0.294	479	335	0	72	550	217	691	3.386E-35	141
prot_17052	Q6Q876	0.338	280	175	0	298	563	347	626	2.564E-34	139
prot_17052	Q2EHL8	0.316	208	134	0	336	532	14	221	7.065E-20	93
prot_17052	O34338	0.298	206	144	0	330	535	4	209	4.127E-16	80
prot_17052	A0A3G9H9H1	0.259	329	231	0	233	545	490	818	2.051E-14	75
prot_17052	P45844	0.312	202	138	0	344	545	100	300	4.398E-13	70
prot_17052	Q64343	0.296	202	141	0	344	545	100	300	5.810E-13	70
prot_17052	Q4GZT4	0.295	207	142	0	343	544	61	267	2.166E-11	65
prot_17052	Q80W57	0.291	207	143	0	343	544	61	267	2.166E-11	65
prot_17052	Q5MB13	0.295	207	142	0	343	544	62	268	4.990E-11	64
prot_17052	Q7TMS5	0.291	207	143	0	343	544	61	267	4.990E-11	64
prot_17052	Q8MIB3	0.291	207	143	0	343	544	62	268	6.590E-11	63
prot_17052	Q9UNQ0	0.284	207	144	0	343	544	62	268	4.615E-10	61
prot_17081	P09332	0.315	204	136	0	71	270	48	251	1.021E-21	95
prot_17202	Q5HEI1	1.000	330	0	0	1	330	1	330	1.729E-224	684
prot_17202	P09978	1.000	330	0	0	1	330	1	330	1.729E-224	684
prot_17202	Q2FWP1	1.000	330	0	0	1	330	1	330	1.729E-224	684
prot_19781	O06662	0.992	132	1	0	1	132	1	132	6.893E-85	270
prot_19781	Q8ZM86	0.793	131	27	0	1	131	1	131	1.157E-69	226
prot_19781	P71363	0.603	131	52	0	1	131	1	131	3.483E-50	170
prot_19781	Q4QLW0	0.603	131	52	0	1	131	1	131	3.483E-50	170
prot_19781	Q4UNB2	0.376	130	79	0	4	131	3	132	5.216E-27	104
prot_19781	Q4QNL7	0.389	131	78	0	4	132	3	133	8.115E-25	97
prot_19781	E4QWH2	0.389	131	78	0	4	132	3	133	8.115E-25	97
prot_19781	Q57122	0.381	131	79	0	4	132	3	133	2.865E-24	96
prot_9172	Q2G2U1	0.307	256	173	0	93	348	83	332	4.962E-24	103
prot_9172	Q840P7	0.307	256	173	0	93	348	83	332	4.962E-24	103
prot_12083	Q7W0K2	0.251	166	123	0	17	182	22	186	2.355E-11	61
prot_18961	Q7VU58	0.296	227	150	0	20	246	66	279	8.389E-18	81
prot_15470	Q54316	0.504	812	402	0	11	822	1	812	8.310E-254	796
prot_26910	Q46863	0.287	516	363	0	32	547	24	533	4.902E-49	184
prot_24038	O34385	0.311	279	187	0	20	292	28	306	2.064E-35	135
prot_24067	P19491	0.263	104	73	0	105	204	488	591	7.238E-04	39
prot_15660	Q2G2U1	0.293	228	158	0	239	466	123	347	4.125E-25	108
prot_15660	Q840P7	0.293	228	158	0	239	466	123	347	4.125E-25	108
prot_16455	P74852	0.368	209	129	0	13	221	9	213	1.202E-37	140
prot_6450	Q2G2U1	0.252	262	187	0	249	510	94	344	2.105E-18	87
prot_6450	Q840P7	0.252	262	187	0	249	510	94	344	2.105E-18	87
prot_2263	P26760	0.318	560	375	0	26	585	148	698	2.566E-69	246
prot_2263	Q9RCG7	0.307	581	401	0	9	589	126	704	5.362E-68	242
prot_2263	P55122	0.301	542	376	0	53	591	164	705	9.328E-66	235
prot_2263	Q04473	0.308	577	397	0	13	589	130	704	9.328E-66	235
prot_2263	P23702	0.304	566	387	0	26	591	148	704	1.263E-65	235
prot_2263	Q6Q876	0.324	519	343	0	81	588	104	622	3.535E-64	231
prot_2263	P08716	0.293	542	380	0	53	591	163	704	4.785E-64	230
prot_2263	P13569	0.290	226	158	0	354	579	1208	1431	8.523E-27	115
prot_2263	A0A3G9H9H1	0.293	217	151	0	362	578	608	822	4.154E-19	90
prot_2263	Q2EHL8	0.295	205	143	0	363	566	13	217	3.624E-17	84
prot_2263	O34338	0.254	218	160	0	371	588	17	232	6.333E-17	83
prot_2263	Q64343	0.271	230	163	0	355	579	76	305	2.133E-10	62
prot_2263	P45844	0.258	224	162	0	355	573	76	299	2.816E-10	61
prot_12414	P0A6A8	0.485	68	35	0	8	75	6	73	8.165E-15	66
prot_14584	O32241	0.230	187	140	0	19	205	5	187	5.331E-11	60
prot_18533	P26926	0.444	232	126	0	27	253	25	256	1.014E-61	210
prot_17519	P45779	0.231	646	491	0	264	909	26	665	7.687E-36	146
prot_26787	Q2G184	0.336	223	147	0	599	821	635	857	8.028E-23	104
prot_16618	O44408	0.333	87	55	0	246	328	140	226	4.235E-05	45
prot_16798	P74852	0.379	185	113	0	1	183	1	185	9.455E-35	129
prot_27884	Q2G2U1	0.260	239	175	0	366	604	108	344	1.456E-23	105
prot_27884	Q840P7	0.260	239	175	0	366	604	108	344	1.456E-23	105
prot_5356	P0AAI3	0.509	496	241	0	134	625	101	596	3.286E-148	481
prot_5356	B8GX14	0.388	102	59	0	227	323	115	216	3.440E-07	51
prot_28757	P00184	0.318	460	308	0	16	467	27	486	1.715E-69	244
prot_28757	P00185	0.319	447	302	0	24	467	40	486	3.171E-69	243
prot_28757	P00186	0.317	459	309	0	16	468	24	482	9.293E-68	239
prot_28757	P04799	0.312	485	332	0	16	499	24	508	2.333E-67	237
prot_28757	P05177	0.301	460	316	0	16	468	25	484	4.310E-67	237
prot_28757	Q06367	0.300	444	308	0	24	464	32	475	4.282E-65	231
prot_28757	P05176	0.308	451	305	0	26	467	36	486	8.985E-62	221
prot_28757	Q64429	0.278	468	334	0	35	498	58	525	7.398E-59	212
prot_28757	Q16678	0.276	484	347	0	19	498	42	525	1.003E-58	212
prot_28757	Q64678	0.276	484	348	0	20	500	44	527	1.147E-57	209
prot_28757	A0A3G9HRC2	0.269	408	288	0	58	465	41	435	5.769E-23	102
prot_28757	M2YJD1	0.256	462	328	0	6	467	46	487	5.604E-22	99
prot_28757	W6Q403	0.239	472	339	0	16	487	45	491	2.959E-20	93
prot_28757	W6Q4S4	0.265	375	272	0	93	467	104	474	9.166E-20	92
prot_28757	G0KYA9	0.283	194	133	0	287	472	279	472	1.540E-18	88
prot_28757	O13317	0.247	472	348	0	1	472	6	468	6.299E-18	86
prot_28757	Q50LG1	0.248	328	241	0	173	500	176	497	7.919E-17	82
prot_28757	Q30DW6	0.241	481	348	0	9	489	37	495	7.919E-17	82
prot_28757	M2YIZ5	0.241	481	348	0	9	489	37	495	7.919E-17	82
prot_28757	A7VMU4	0.315	164	112	0	302	465	296	459	3.226E-16	80
prot_28757	V5XZS6	0.291	184	125	0	302	478	304	487	5.333E-15	76
prot_28757	Q12612	0.226	452	341	0	18	469	42	482	8.777E-14	72
prot_28757	L8AXV5	0.264	173	124	0	302	470	177	349	8.227E-13	69
prot_28757	M2XHZ0	0.221	443	337	0	23	465	53	485	5.431E-11	63
prot_28757	A0A3G9HB50	0.231	222	141	0	284	467	343	564	1.434E-08	55
prot_21078	P08716	0.287	216	146	0	9	214	478	693	1.822E-13	69
prot_21078	Q04473	0.274	206	142	0	9	205	482	687	1.415E-12	66
prot_21078	O34338	0.272	206	143	0	1	198	4	209	1.896E-12	66
prot_21078	P23702	0.273	217	150	0	9	215	478	694	4.550E-12	65
prot_21078	Q9RCG7	0.268	217	151	0	9	215	482	698	8.152E-12	64
prot_21078	P55122	0.268	215	149	0	9	213	479	693	1.952E-11	63
